0,1,2,3,4,5,6,7,8,9,10
0.9268139458460899,1.5120796859047505,-0.23373165592598955,-0.5906928325528576,0.15157147284091996,1.4420559560910213,-1.370910071358013,-0.33793421263854945,-0.7527528867597809,-0.6512333160658952,44.5307
1.885114923825799,-0.6613408071821598,1.1528120656688634,-0.5906928325528576,-1.1025753280509785,-0.42900830575089705,-0.3510279867382782,1.1631635691261595,-0.39993934760220023,-0.10446485656679795,26.6477
-0.9897880101133281,1.5120796859047505,-0.23373165592598955,-0.5906928325528576,-0.21328016109121808,-0.42900830575089705,1.6287431187000299,1.5920486496303619,0.746704654659937,0.5510063799993815,78.85079999999999
0.9268139458460899,1.5120796859047505,1.1528120656688634,-0.5906928325528576,-1.0873527161372554,-1.3645404366718563,-1.2029294927147622,-0.9812618333948536,-1.1055664259173614,0.46768928140904287,19.8829
-0.9897880101133281,-0.6613408071821598,-0.23373165592598955,1.168817732498208,0.42557848728793624,-0.42900830575089705,1.2087916720919043,0.972547977790958,0.041077576344775484,-1.7460720647295633,66.039
-0.9897880101133281,1.5120796859047505,1.1528120656688634,-0.5906928325528576,0.13045623696059436,1.4420559560910213,0.1649123619517054,-1.3386660671483557,1.011314809028122,-0.6421205084075768,41.0174
1.885114923825799,-0.6613408071821598,1.1528120656688634,-0.5906928325528576,-1.1963662595194016,0.5065238251700621,1.0408110934486534,1.4967408539627618,-1.1937698107067567,-0.008780376154456034,28.5966
0.9268139458460899,1.5120796859047505,1.1528120656688634,-0.5906928325528576,-0.9528044688998316,0.5065238251700621,-0.6629919185043144,0.3053934081177545,0.39389111550235645,1.1000530414130583,46.49680000000001
-0.9897880101133281,1.5120796859047505,-0.23373165592598955,-0.5906928325528576,-0.8938782292338067,0.5065238251700621,0.9568208041270289,-1.6722433519849575,1.6287385025538883,-0.7215321180014933,28.1281
0.9268139458460899,-0.6613408071821598,-1.6202753775208425,-0.5906928325528576,-0.2540374768602186,0.5065238251700621,-0.6269960802236181,0.04329697003185268,-0.5763461171809905,0.055334734870140435,45.5584
-0.031487032133619065,-0.6613408071821598,-0.23373165592598955,-0.5906928325528576,0.8508295168777498,-1.3645404366718563,-1.094941977872673,-0.45706895722305024,0.12928096113417073,0.08592773200878032,69.1938
-0.9897880101133281,-0.6613408071821598,1.1528120656688634,-0.5906928325528576,0.6490071460216141,-1.3645404366718563,0.41688322991658094,0.6389706929543563,-0.4881427323915955,-0.5314649868422835,75.92699999999999
-0.9897880101133281,1.5120796859047505,-0.23373165592598955,-0.5906928325528576,1.051178731742235,1.4420559560910213,1.6527403442204949,0.9963749267078582,-1.1937698107067567,-0.07647551875910609,95.2278
0.9268139458460899,-0.6613408071821598,-0.23373165592598955,-0.5906928325528576,0.6416413660633611,0.5065238251700621,-0.6149974674633861,-0.2902803148047491,-1.5465833498643373,0.7361916499130637,58.2448
1.885114923825799,-0.6613408071821598,-0.23373165592598955,-0.5906928325528576,-0.4013530760252811,-0.42900830575089705,0.6208596468405277,1.401433058295161,1.540535117764493,-0.9151792807407569,55.053
-0.9897880101133281,-0.6613408071821598,-0.23373165592598955,-0.5906928325528576,0.8739089607469428,-0.42900830575089705,0.39288600439611654,-1.719897249818758,-1.5465833498643373,0.2789239799153071,35.4031
1.885114923825799,-0.6613408071821598,-0.23373165592598955,1.168817732498208,0.8395353209417618,-1.3645404366718563,-1.2269267182352266,1.6873564452979626,1.540535117764493,-0.502499276785486,
-0.9897880101133281,-0.6613408071821598,1.1528120656688634,1.168817732498208,0.27826288812287375,-1.3645404366718563,1.2327888976123682,1.4967408539627618,1.0995181938175174,-1.7265446197474528,69.9494
-0.031487032133619065,-0.6613408071821598,1.1528120656688634,-0.5906928325528576,-0.8216935856429259,-0.42900830575089705,0.06892345986984792,1.6397025474641622,0.39389111550235645,-0.008780376154456034,41.9406
